id,codigo_barras,nombre,marca,categoria,departamento,unidad,precio,precio_descuento,desde_piezas,precio_caja,piezas_caja,precio_unitario_valor,precio_unitario_unidad,stock,disponible
0108005,7501001246730,Vick Vaporub Lata  12 Pzas con 12 gr. c/u,VICK,ANTIGRIPALES,Farmacia,PZA,408.0,383.25,,11497.5,30,34000.0,kg,48,True
9984318,650240052545,XL 3 ANTIGRIPAL 10-10 TAB,XL 3,ANTIGRIPALES,Farmacia,PZA,33.4,30.82,,308.2,10,,,14,True
9710148,650240017100,XL 3 VR 10-24 TAB,XL 3,ANTIGRIPALES,Farmacia,PZA,106.8,98.95,,989.5,10,,,15,True
9984319,650240017094,XL 3 XTRA 10-12 CAP,XL 3,ANTIGRIPALES,Farmacia,PZA,55.5,49.48,,494.8,10,,,67,True
4035999,7502001166066,Crema Barmicil Compuesto tubo con  40 gr,BARMICIL,ANTIMICOTICO,Farmacia,PZA,27.0,22.44,,336.6,15,675.0,kg,6,True
9730664,7501019037993,Jabón Líquido intimo Saba Natural de 200 ml,SABA,ANTIMICOTICO,Farmacia,PZA,49.5,43.49,,521.9,12,247.5,L,37,True
9984284,763331516311,ALCOHOL AZUL MED RX 12-1 LT,MED RX,ANTISEPTICOS,Farmacia,PZA,36.9,,,442.8,12,36.9,L,47,True
9984283,763331516328,ALCOHOL AZUL MED RX 24-500 ML,MED RX,ANTISEPTICOS,Farmacia,PZA,18.9,,,453.6,24,37.8,L,59,True
9984386,7503020528798,Alcohol Azul Med RX 250 ml,MED RX,ANTISEPTICOS,Farmacia,PZA,12.9,,,464.4,36,51.6,L,58,True
9984385,7503020528781,Alcohol Azul Med RX 70° 125ml,MED RX,ANTISEPTICOS,Farmacia,PZA,7.8,,,374.4,48,62.4,L,47,True
4152051,7502227197226,Bicarbonato de Sodio Biso 400 gr,BISO,ANTISEPTICOS,Farmacia,PZA,29.5,25.0,,599.9,24,73.75,kg,65,True
9982888,7501380700939,Botella de Agua Oxigenada 250 ml,AC,ANTISEPTICOS,Farmacia,PZA,15.0,12.0,,479.9,40,60.0,L,61,True
9982887,7501380700922,Botella de Agua Oxigenada 500 ml,AC,ANTISEPTICOS,Farmacia,PZA,16.5,14.5,,347.9,24,33.0,L,24,True
9984262,7501380700311,Botella de Alcohol Etílico Desnaturalizado 70% Azul AC 1 L,AC,ANTISEPTICOS,Farmacia,PZA,42.0,37.49,,449.9,12,42.0,L,32,True
9984263,7501380700335,Botella de Alcohol Etílico Desnaturalizado 70% Azul AC 500 ml,AC,ANTISEPTICOS,Farmacia,PZA,23.0,19.5,,467.9,24,46.0,L,19,True
9984247,7502213342538,Botella de Alcohol Etílico Desnaturalizado 70% Purex 125 ml,PUREX,ANTISEPTICOS,Farmacia,PZA,9.5,8.0,,383.9,48,76.0,L,67,True
9984248,7502213342545,Botella de Alcohol Etílico Desnaturalizado 70% Purex 250 ml,PUREX,ANTISEPTICOS,Farmacia,PZA,15.0,13.5,,485.9,36,60.0,L,75,True
9983591,759684154140,Gel Antibacterial Jaloma bote  120 ml,JALOMA,ANTISEPTICOS,Farmacia,PZA,16.3,13.0,,1247.9,96,135.83,L,139,True
8604012,7501069210964,Harina de Arroz 3 Estrellas 400g,3 ESTRELLAS,ARROZ,Alimentos y Despensa,PZA,23.5,19.16,,344.9,18,58.75,kg,127,True
8604015,7501069210766,Harina de Arroz Tres Estrellas 250 gr,3 ESTRELLAS,ARROZ,Canasta Básica / Primera Necesidad,PZA,14.1,13.2,,237.6,18,56.4,kg,63,True
6200303,7501045403182,ATUN DOLORES POUCH AGUA 48-78 GR,DOLORES,ATUN,Canasta Básica / Primera Necesidad,PZA,15.0,,,720.0,48,192.31,kg,350,True
6200307,7501045403823,ATUN EL DORADO ACEITE 24-285 GR,EL DORADO,ATUN,Canasta Básica / Primera Necesidad,PZA,24.9,23.85,,572.5,24,87.37,kg,31,True
6200306,7501045403830,ATUN EL DORADO AGUA 24-285 GR,EL DORADO,ATUN,Canasta Básica / Primera Necesidad,PZA,24.9,23.85,,572.5,24,87.37,kg,38,True
6000575,7501003129192,ATUN HERDEZ AGUA 24-280 GR,HERDEZ,ATUN,Canasta Básica / Primera Necesidad,PZA,41.9,39.79,,954.9,24,149.64,kg,75,True
6200029,7501041415837,ATUN TUNY HOJUELA AGUA 48-130 GR,TUNY,ATUN,Canasta Básica / Primera Necesidad,PZA,21.9,20.79,,997.9,48,168.46,kg,156,True
7201023,7501045402345,Atun Enlatado en Aceite El Dorado Lata con 1.88 KG,EL DORADO,ATUN,Canasta Básica / Primera Necesidad,PZA,157.25,,,943.5,6,83.64,kg,10,True
6000578,7501003105479,Atun en Aceite Herdez lata 130 g,HERDEZ,ATUN,Canasta Básica / Primera Necesidad,PZA,22.1,21.29,,510.9,24,170.0,kg,34,True
6200121,7501045400167,AtunEenlatado en Aceite Dolores Lata con 1.88 KG,DOLORES,ATUN,Canasta Básica / Primera Necesidad,PZA,273.37,,,1640.2,6,145.41,kg,9,True
6200009,7501045403908,Atún Dolores En Aceite 133 Gr,DOLORES,ATUN,Canasta Básica / Primera Necesidad,PZA,20.5,19.25,,693.0,36,154.14,kg,1331,True
6200007,7501045400129,Atún Dolores En Aceite 295g,DOLORES,ATUN,Canasta Básica / Primera Necesidad,PZA,42.0,39.9,,957.6,24,142.37,kg,383,True
6200012,7501045400136,Atún Dolores En Agua 295 Gr,DOLORES,ATUN,Canasta Básica / Primera Necesidad,PZA,42.0,39.9,,957.6,24,142.37,kg,354,True
6200123,7501045400198,Atún Dolores en Agua Lata 1.88 KG,DOLORES,ATUN,Canasta Básica / Primera Necesidad,PZA,273.37,,,1640.2,6,145.41,kg,7,True
6200013,7501045403915,Atún Dolores en Agua Lata 133 gr.,DOLORES,ATUN,Canasta Básica / Primera Necesidad,PZA,20.5,19.25,,693.0,36,154.14,kg,1006,True
6200300,7501045401195,Atún El Dorado En Aceite 130 Gr,EL DORADO,ATUN,Canasta Básica / Primera Necesidad,PZA,13.5,11.6,,556.8,48,103.85,kg,157,True
6200301,7501045401201,Atún El Dorado En Agua 130 Gr,EL DORADO,ATUN,Canasta Básica / Primera Necesidad,PZA,13.5,11.6,,556.8,48,103.85,kg,24,True
6000576,7501003105486,Atún Herdez en agua Lata 130 g,HERDEZ,ATUN,Canasta Básica / Primera Necesidad,PZA,22.1,21.29,,510.9,24,170.0,kg,84,True
6200042,7501041417299,Atún Tuny En Aceite 295 Gr,TUNY,ATUN,Canasta Básica / Primera Necesidad,PZA,40.5,37.91,,909.9,24,137.29,kg,54,True
6200044,7501041417282,Atún Tuny En Agua 295 Gr,TUNY,ATUN,Canasta Básica / Primera Necesidad,PZA,40.5,37.91,,909.9,24,137.29,kg,57,True
7201025,7501045402352,Atún en Agua El Dorado Lata 1.88 Kg,EL DORADO,ATUN,Canasta Básica / Primera Necesidad,PZA,148.0,,,888.0,6,78.72,kg,7,True
7201014,7503009978309,Atún en aceite mar profundo lata 130g,DISPONIBLE,ATUN,Canasta Básica / Primera Necesidad,PZA,14.9,14.5,,696.0,48,114.62,kg,71,True
6200059,7501041418371,Atún en agua Tuny Pouch 75g,TUNY,ATUN,Canasta Básica / Primera Necesidad,PZA,16.9,15.27,,732.9,48,225.33,kg,61,True
7201013,7503009978293,Atún en agua mar profundo lata 130g,DISPONIBLE,ATUN,Canasta Básica / Primera Necesidad,PZA,14.9,14.5,,696.0,48,114.62,kg,139,True
6200025,7501041415844,Hojuelas De Atún Tuny En Aceite 140 Gr,TUNY,ATUN,Canasta Básica / Primera Necesidad,PZA,21.9,20.79,,997.9,48,156.43,kg,80,True
9205017,00416,Avena en Hojuela Por Vilo,ABETO,AVENA,Semillas y Chiles Secos,PZA,18.7,17.0,,,,,,19,True
9205013,7501668800160,Bolsa de Avena Abeto 500 gr,ABETO,AVENA,Semillas y Chiles Secos,PZA,11.4,10.8,,216.0,20,22.8,kg,38,True
4020005,7501119500489,Desinfectante Microdyn 15 ml,MICRODYN,BACTERICIDA,Frutas y verduras,PZA,296.5,277.84,,6946.0,25,19766.67,L,24,True
2002028,7501943497559,SERVILLETA VOGUE 12/380 PZ,VOGUE,BAJA,Alimentos y Despensa,PZA,39.9,35.83,,430.0,12,,,90,True
2002027,7501943497276,SERVILLETA VOGUE 48/100 PZ,VOGUE,BAJA,Alimentos y Despensa,PZA,13.5,12.14,,582.9,48,,,169,True
2222203,7713042198729,Servilleta Familiar 360 Pzas,FAMILIAR,BAJA,Alimentos y Despensa,PZA,23.5,21.82,,261.9,12,,,267,True
2222213,7713042173283,Servilleta Prueba 125 pzas,PRUEBA,BAJA,Alimentos y Despensa,PZA,8.9,7.73,,185.5,24,,,253,True
2222209,7503022217355,Servilletas Familiar Premium con 450 piezas,FAMILIAR,BAJA,Alimentos y Despensa,PZA,38.5,34.46,,413.5,12,,,72,True
2351084,7501943485730,Servilletas Taqueras Marli con 250 piezas,MARLI,BAJA,Alimentos y Despensa,PZA,19.6,18.0,,432.0,24,,,128,True
0105197,012388002774,JABON DERMATOLOGICO LIRIO 12/4 150 GR,LIRIO,BARRA,Cuidado Personal e Higiene,PZA,73.3,67.62,,811.5,12,488.67,kg,12,True
0105198,012388002903,JABON LIRIO AVENA Y MIEL 12-4-150 GR,LIRIO,BARRA,Cuidado Personal e Higiene,PZA,73.3,67.62,,811.5,12,488.67,kg,16,True
0105213,012388004013,JABON LIRIO COCO Y ALMENDRAS 12-4-150 GR,LIRIO,BARRA,Cuidado Personal e Higiene,PZA,73.3,67.62,,811.5,12,488.67,kg,15,True
0105212,012388004020,JABON LIRIO FRUTOS DEL BOSQUE 12-4-150 GR,LIRIO,BARRA,Cuidado Personal e Higiene,PZA,73.3,67.62,,811.5,12,488.67,kg,21,True
0105196,012388002767,JABON NEUTRO LIRIO 12/4 150 GR,LIRIO,BARRA,Cuidado Personal e Higiene,PZA,73.3,67.62,,811.5,12,488.67,kg,15,True
0004538,7509546683492,Jabón  de tocador Palmolive Naturals Neutro Balance 100 gr. 8 Pack,NEUTRO BALANCE,BARRA,Cuidado Personal e Higiene,PZA,93.85,,,1126.2,12,938.5,kg,113,True
9606602,7506306252950,Jabón Zest Granada 90g 3 Pack,ZEST,BARRA,Cuidado Personal e Higiene,PZA,25.8,23.2,,742.49,32,286.67,kg,33,True
0103696,7506306238640,Jabón de Tocador Camay clásico 150 gr,CAMAY,BARRA,Cuidado Personal e Higiene,PZA,18.3,15.7,,1130.4,72,122.0,kg,74,True
9606518,8720182002280,Jabón de Tocador Dove blanco de 90 gr,DOVE,BARRA,Cuidado Personal e Higiene,PZA,22.3,18.5,,887.9,48,247.78,kg,295,True
4602021,7501022150634,Jabón de Tocador Grissi Hipoalergénico Neutro de 90 gr,GRISI,BARRA,Cuidado Personal e Higiene,PZA,19.7,15.76,,787.9,50,218.89,kg,90,True
0004530,7509546074658,Jabón de Tocador Palmolive Naturals Lavanda y Crema de120 gr.,PALMOLIVE,BARRA,Cuidado Personal e Higiene,PZA,23.0,17.89,,1287.9,72,191.67,kg,183,True
0004524,7509546074627,Jabón de Tocador Palmolive Naturals Oliva y Aloe de 120 gr.,PALMOLIVE,BARRA,Cuidado Personal e Higiene,PZA,23.0,17.89,,1287.9,72,191.67,kg,103,True
0004534,7509546074726,Jabón de Tocador Palmolive Naturals Yoghurt y Frutas de 120 gr.,PALMOLIVE,BARRA,Cuidado Personal e Higiene,PZA,23.0,17.89,,1287.9,72,191.67,kg,81,True
1004008,7501026006654,Jabón de Tocador Rosa Venus Rosa 200 gr,ROSA VENUS,BARRA,Cuidado Personal e Higiene,PZA,12.5,,,375.0,30,62.5,kg,60,True
1004020,1004020,Jabón de Tocador Rosa Venus Rosa 25 gr,ROSA VENUS,BARRA,Cuidado Personal e Higiene,PZA,4.0,2.0,,479.9,240,160.0,kg,960,True
1004525,7501026006852,Jabón de Tocador Rosa Venus blanco de 200 gr,ROSA VENUS,BARRA,Cuidado Personal e Higiene,PZA,17.9,14.3,,429.1,30,89.5,kg,70,True
1004522,7501026001123,Jabón de Tocador Tepeyac Amarillo de 200 gr,TEPEYAC,BARRA,Cuidado Personal e Higiene,PZA,19.9,15.9,,476.9,30,99.5,kg,120,True
1004521,7501026001154,Jabón de Tocador Tepeyac Lila de 200 gr,TEPEYAC,BARRA,Cuidado Personal e Higiene,PZA,19.9,15.9,,476.9,30,99.5,kg,0,False
1002006,1002006,Jabón de Tocador Tersso de 200g,TERSSO,BARRA,Cuidado Personal e Higiene,PZA,19.1,15.9,,476.9,30,95.5,kg,87,True
0103521,7506306238336,Jabón de Tocador Zest Aqua Vitamina E 135 gr,ZEST,BARRA,Cuidado Personal e Higiene,PZA,18.5,13.6,,979.0,72,137.04,kg,77,True
0103523,7506306238350,Jabón de Tocador Zest Men Frescura Marina 135 gr,ZEST,BARRA,Cuidado Personal e Higiene,PZA,18.5,15.97,,1149.9,72,137.04,kg,101,True
0103524,7506306238398,Jabón de Tocador Zest Natura Pepino con Sábila 135 gr,ZEST,BARRA,Cuidado Personal e Higiene,PZA,18.5,15.97,,1149.9,72,137.04,kg,126,True
2004049,7506425652716,Jabón de tocador Escudo Azul 135g,ESCUDO,BARRA,Cuidado Personal e Higiene,PZA,17.8,13.65,,982.5,72,131.85,kg,219,True
2004046,7506425652693,Jabón de tocador Escudo blanco 135g,ESCUDO,BARRA,Cuidado Personal e Higiene,PZA,17.8,13.65,,982.5,72,131.85,kg,65,True
2004047,7506425652709,Jabón de tocador Escudo rosa 135g,ESCUDO,BARRA,Cuidado Personal e Higiene,PZA,17.8,13.65,,982.5,72,131.85,kg,150,True
0004531,7509546074634,Jabón de tocador Palmolive Naturals Menta y Eucalipto de 120g,PALMOLIVE,BARRA,Cuidado Personal e Higiene,PZA,23.0,17.89,,1287.9,72,191.67,kg,42,True
0004402,7509546684628,Jabón de tocador Palmolive Neutro Dermolimpiador 180g,NEUTRO BALANCE,BARRA,Cuidado Personal e Higiene,PZA,27.7,24.36,,1753.6,72,153.89,kg,266,True
0004539,7509546075013,Jabón de tocador Palmolive neutro balance dermolimpiador 100g,NEUTRO BALANCE,BARRA,Cuidado Personal e Higiene,PZA,18.5,15.5,,744.0,48,185.0,kg,1733,True
9606603,7506306246737,Jabón de tocador Zest Neutro antibacterial 8 Pack,ZEST,BARRA,Cuidado Personal e Higiene,PZA,110.1,,,660.6,6,,,15,True
9606522,067238891190,Jabón de tocador en Barra Dove Jabón en Barra 135 g,DOVE,BARRA,Cuidado Personal e Higiene,PZA,28.4,25.5,,1223.9,48,210.37,kg,55,True
0104530,7506425652310,Jabón de tocador neutro Escudo 6 Pack 150g,ESCUDO,BARRA,Cuidado Personal e Higiene,PZA,87.0,,,522.0,6,580.0,kg,0,False
9606601,7506306221772,Pack de 6 piezas de Jabón de Tocador Zest Aqua vitamina E y Glicerina de 130 gr c/u,ZEST,BARRA,Cuidado Personal e Higiene,PZA,108.7,,,652.2,6,836.15,kg,38,True
0004523,7509546074849,Pack de 8 jabones de tocador Palmolive Naturals Oliva y Aloe de 150g c/u,PALMOLIVE,BARRA,Cuidado Personal e Higiene,PZA,109.6,,,876.8,8,730.67,kg,98,True
4770101,7501030453062,Barritas Marinela Sabor Piña 12 pzas,MARINELA,BARRAS,Galletas y Panadería,PZA,40.8,37.5,,450.0,12,,,34,True
4770100,7501030453055,Caja de Barritas Marinela Sabor fresa con 12 Paquetes,MARINELA,BARRAS,Galletas y Panadería,PZA,40.8,37.5,,450.0,12,,,103,True
4770105,7501030457190,MINI BARRITAS FRESA 10-222 GR,MARINELA,BARRAS,Galletas y Panadería,PZA,29.8,26.76,,267.6,10,134.23,kg,193,True
4770121,7501030457183,Mini Barritas Marinela Sabor Piña 67 gr,MARINELA,BARRAS,Galletas y Panadería,PZA,29.8,26.76,,267.6,10,444.78,kg,145,True
5400050,00881,Huevo Blanco Doña Clara,GENERICO,BASICO,Huevo,PZA,28.6,25.8,,,,,,94,True
5400015,00890,Huevo Blanco Económico Avic,GENERICO,BASICO,Huevo,KG,21.6,19.5,,,,,,2105,True
5400017,7503010204053,Huevo Doña Clara Domo 30 Pzas.,GENERICO,BASICO,Huevo,PZA,57.8,,,,,,,0,False
5870051,745819007306,Jabón De Lavandería En Barra León 350 Gr,LEON,BASICO,Limpieza y Hogar,PZA,20.9,19.64,,392.9,20,59.71,kg,59,True
1002007,7501026005404,Jabón De Lavandería En Barra Zote Azul de 400 Gr,ZOTE,BASICO,Limpieza y Hogar,PZA,22.4,21.27,,531.7,25,56.0,kg,50,True
1002018,7501026005978,Jabón De Lavandería En Barra Zote Blanco 100 Gr,ZOTE,BASICO,Limpieza y Hogar,PZA,6.9,5.8,,348.0,60,69.0,kg,206,True
1002016,7501026005381,Jabón De Lavandería En Barra Zote Blanco 200 Gr,ZOTE,BASICO,Limpieza y Hogar,PZA,12.6,11.31,,565.3,50,63.0,kg,178,True
1002015,7501026005374,Jabón De Lavandería En Barra Zote Blanco 400 Gr,ZOTE,BASICO,Limpieza y Hogar,PZA,22.4,21.27,,531.7,25,56.0,kg,389,True
1002014,7501026005985,Jabón De Lavandería En Barra Zote Rosa 100 Gr,ZOTE,BASICO,Limpieza y Hogar,PZA,6.9,5.8,,348.0,60,69.0,kg,327,True
1002010,7501026005688,Jabón De Lavandería En Barra Zote Rosa 200 Gr,ZOTE,BASICO,Limpieza y Hogar,PZA,12.6,11.31,,565.3,50,63.0,kg,165,True
1002005,7501026005671,Jabón De Lavandería En Barra Zote Rosa 400 Gr,ZOTE,BASICO,Limpieza y Hogar,PZA,22.4,21.27,,531.7,25,56.0,kg,868,True
1003005,0PK0008,Jabón De Lavandería Tepeyac Amarillo 400 Gr,TEPEYAC,BASICO,Limpieza y Hogar,PZA,22.6,19.38,,484.5,25,56.5,kg,120,True
5870060,7503027105435,Jabón de Lavandería Mr. Poderoso Rosa Barra 400g,MR PODEROSO,BASICO,Limpieza y Hogar,PZA,17.5,16.9,,422.5,25,43.75,kg,50,True
0702011,7501026000607,Jabón de Lavandería en Barra Carisma Frescura Perdurable 400 gr,CARISMA,BASICO,Limpieza y Hogar,PZA,22.6,20.96,,524.0,25,56.5,kg,217,True
1002025,7501026000201,Jabón de Lavandería en Barra Daroma 400 gr,DAROMA,BASICO,Limpieza y Hogar,PZA,20.6,18.5,,462.5,25,51.5,kg,1,True
0105201,7501026000706,Jabón de Lavandería en Barra Roma 400 gr,ROMA,BASICO,Limpieza y Hogar,PZA,25.5,23.54,,588.5,25,63.75,kg,-1,False
2291008,7501136700565,Papel Higiénico Florencia Básico 400 HD 4 pzas.,FLORENCIA,BASICO,Alimentos y Despensa,PZA,19.8,,,237.6,12,,,222,True
2351438,7502247331563,Papel Higiénico Jumbo Eco Premier 4 Rollos Con 500 Hojas Dobles c/u,PREMIER,BASICO,Alimentos y Despensa,PZA,31.5,29.9,,299.0,10,,,21,True
2351441,7501136700589,Papel Higiénico Rinde Hogar 200 Hojas Dobles,RINDE HOGAR,BASICO,Alimentos y Despensa,PZA,9.9,,,237.6,24,,,710,True
2351437,7501136700008,Papel Higiénico Suaveosito  375 HD 4 Pzas.,SUAVE OSITO,BASICO,Alimentos y Despensa,PZA,17.0,,,170.0,10,,,82,True
2351440,7501136700510,Papel higiénico Rinde Hogar ecológico 4 pzas 420 HD,RINDE HOGAR,BASICO,Alimentos y Despensa,PZA,14.6,,,175.2,12,,,31,True
2002011,7501943412200,Pétalo Papel higiénico Ultra Resistente 4 Rollos con 400 Hojas c/u,PETALO,BASICO,Alimentos y Despensa,PZA,30.2,27.1,,271.0,10,,,357,True
9710103,7501096810311,Crema batida Chantilly 1kg,CHANTILLY,BATIDA,Cremería y Salchichonería,PZA,61.0,50.0,,,,61.0,kg,61,True
6603301,7501055914463,Yoghurt Alpura Fresa 900 gr.,ALPURA,BATIDO,Cremería y Salchichonería,PZA,43.1,42.16,,505.9,12,47.89,kg,30,True
6602021,7501055901111,Yoghurt Batido Alpura Sabor Durazno 125 Gr,ALPURA,BATIDO,Cremería y Salchichonería,PZA,6.9,6.33,,152.0,24,55.2,kg,603,True
6602029,7501055901104,Yoghurt Batido Alpura Sabor Fresa 125 Gr,ALPURA,BATIDO,Cremería y Salchichonería,PZA,6.9,6.33,,152.0,24,55.2,kg,1175,True
6602024,7501055901135,Yoghurt Batido Alpura Sabor Mango 125 Gr,ALPURA,BATIDO,Cremería y Salchichonería,PZA,6.9,6.33,,152.0,24,55.2,kg,766,True
6602023,7501055901128,Yoghurt Batido Alpura Sabor Manzana 125 Gr,ALPURA,BATIDO,Cremería y Salchichonería,PZA,6.9,6.33,,152.0,24,55.2,kg,865,True
6602031,7501055901159,Yoghurt Batido Alpura Sabor Zarzamora 125 Gr,ALPURA,BATIDO,Cremería y Salchichonería,PZA,6.9,6.33,,152.0,24,55.2,kg,372,True
6670385,7501020538304,"Yoghurt Con Cerealitos  Lala Sabor Fresa de 100 gr,",LALA,BATIDO,Cremería y Salchichonería,PZA,8.7,,,208.8,24,87.0,kg,409,True
9005077,7506443101968,Yoghurt Danmix Vainilla m&m's 110g,DANMIX,BATIDO,Cremería y Salchichonería,PZA,19.6,17.74,,212.9,12,178.18,kg,170,True
6622154,7501032332020,Yoghurt Danone Mix Fresa Azucarada de 130 gr,DANONE,BATIDO,Cremería y Salchichonería,PZA,12.0,11.3,,271.2,24,92.31,kg,239,True
6622151,7501032332013,Yoghurt Danone Mix Fresa Choco Arroz de 130 gr,DANONE,BATIDO,Cremería y Salchichonería,PZA,12.0,11.3,,271.2,24,92.31,kg,480,True
6622152,7501032395230,Yoghurt Danone Mix Manzana Cereal de 130 gr,DANONE,BATIDO,Cremería y Salchichonería,PZA,12.0,11.3,,271.2,24,92.31,kg,354,True
6670400,7501020535266,Yoghurt Lala Sabor Fresa con Granola,LALA,BATIDO,Cremería y Salchichonería,PZA,17.3,15.4,,369.5,24,,,127,True
6670392,7501020538311,Yoghurt Lala Sabor Fresa de 100 gr con Cereal de Chocolate,LALA,BATIDO,Cremería y Salchichonería,PZA,8.7,,,208.8,24,87.0,kg,406,True
6670563,7501020510591,Yoghurt Lala con Durazno Bote con 900 gr,LALA,BATIDO,Cremería y Salchichonería,PZA,39.0,,,234.0,6,43.33,kg,68,True
6670565,7501020510478,Yoghurt Lala con Fresa Bote con 900 gr,LALA,BATIDO,Cremería y Salchichonería,PZA,39.0,,,234.0,6,43.33,kg,49,True
6631027,7501040090707,Yogurt Batido Yoplait Natural Endulzado 145gr,YOPLAIT,BATIDO,Cremería y Salchichonería,PZA,6.5,,,156.0,24,44.83,kg,104,True
6631032,7501040090028,Yogurt Batido Yoplait Natural Endulzado 1kg,YOPLAIT,BATIDO,Cremería y Salchichonería,PZA,46.6,,,279.6,6,46.6,kg,59,True
6631037,7501040090080,Yogurt Batido Yoplait Sabor Fresas 1kg,YOPLAIT,BATIDO,Cremería y Salchichonería,PZA,46.6,,,279.6,6,46.6,kg,5,True
6631033,7501040090165,Yogurt Batido Yoplait Sabor Frutas y Cereales 1kg,YOPLAIT,BATIDO,Cremería y Salchichonería,PZA,46.6,,,279.6,6,46.6,kg,46,True
5943063,7501639304031,Yogurt Casa Blanca Sabor Durazno 4Kg,CASA BLANCA,BATIDO,Cremería y Salchichonería,PZA,90.0,,,,,22.5,kg,7,True
5943062,7501639304024,Yogurt Casa Blanca Sabor Fresa 4kg,CASA BLANCA,BATIDO,Cremería y Salchichonería,PZA,90.0,,,,,22.5,kg,4,True
0305034,7501025411480,Aromatizante Flash Aroma Lavanda 72 gr.,FLASH,BAÑO,Limpieza y Hogar,PZA,16.5,14.39,,690.9,48,229.17,kg,14,True
0120017,7501268200803,Pastilla Desodorante Aromatizante Los Patitos,LOS PATITOS,BAÑO,Limpieza y Hogar,PZA,11.9,10.26,,512.9,50,,,68,True
0120015,7501016802105,Pastilla Desodorante Blasa Aroma Pino 100 gr,BLASA,BAÑO,Limpieza y Hogar,PZA,15.9,13.22,,660.9,50,159.0,kg,29,True
1323418,7501032931780,Pastilla para Baño Pato Brisa Mar 4 Pack 40 gr.,PATO,BAÑO,Limpieza y Hogar,PZA,61.5,52.62,,631.5,12,1537.5,kg,21,True
6300001,7501006584035,Salsa BBQ Hunt's Original 305 Gr,HUNTS,BBQ,Alimentos y Despensa,PZA,29.9,26.83,,643.9,24,98.03,kg,0,False
5941336,0027000374954,Salsa BBQ Hunt's Original 620 Gr,HUNTS,BBQ,Alimentos y Despensa,PZA,46.3,41.67,,500.0,12,74.68,kg,0,False
2004222,7502221010811,Toallas Húmedas Dodys Rosa 80 pzas,DODDYS,BEBE,Bebés,PZA,35.4,30.03,,1441.5,48,,,55,True
2005652,7506425662388,Toallas húmedas Kleen Bebé Absorsec 140 Pzas,ABSORSEC,BEBE,Bebés,PZA,20.7,18.16,,435.9,24,,,571,True
2390908,7506425663453,Toallitas Húmedas Baby Soft Manzana/Lavanda 80 Pzas,GENERICO,BEBE,Bebés,PZA,29.0,24.58,,442.5,18,,,162,True
2004210,7501943471337,Toallitas Húmedas Kleenbebé Absorsec  90 pzs,ABSORSEC,BEBE,Bebés,PZA,15.8,15.0,,359.9,24,,,268,True
2004019,7501943471979,Toallitas Húmedas Kleenbebé Suavelastic 100 Pzs,SUAVELASTIC,BEBE,Bebés,PZA,30.4,28.22,,507.9,18,,,10,True
2004214,7501943454439,Toallitas Húmedas Kleenbebé Suavelastic Vitta 80 pzas,SUAVELASTIC,BEBE,Bebés,PZA,24.1,22.12,,530.9,24,,,120,True
2004219,7502221010729,Toallitas Húmedas Paa Bebé Dodys Azul 80 Pzas,DODDYS,BEBE,Bebés,PZA,35.4,30.03,,1441.5,48,,,65,True
2004217,7501943454743,Toallitas Húmedas para Bebé Huggies Cuidado Hidratante Paquete con 80 pzs,HUGGIES,BEBE,Bebés,PZA,35.0,,,630.0,18,,,23,True
6641002,7501032606701,YOGHURT BONYUR FRESA 20-450 GR,BONAFINA,BEBIBLE,Cremería y Salchichonería,PZA,14.6,13.19,,263.8,20,32.44,kg,65,True
6641006,7501032601782,YOGHURT BONYUR NUEZ 20-450 GR,BONAFINA,BEBIBLE,Cremería y Salchichonería,PZA,14.6,13.19,,263.8,20,32.44,kg,123,True
6602135,7501055900404,Yoghurt Bebible Alpura Sabor Durazno 220 gr.,ALPURA,BEBIBLE,Cremería y Salchichonería,PZA,12.7,11.38,,273.0,24,57.73,kg,184,True
6602137,7501055900398,Yoghurt Bebible Alpura Sabor Fresa 220 gr.,ALPURA,BEBIBLE,Cremería y Salchichonería,PZA,12.7,11.38,,273.0,24,57.73,kg,313,True
6602133,7501055900411,Yoghurt Bebible Alpura Sabor Manzana 220 gr.,ALPURA,BEBIBLE,Cremería y Salchichonería,PZA,12.7,11.38,,273.0,24,57.73,kg,243,True
66O2131,7501055900954,Yoghurt Bebible Alpura Sabor Piña Coco 250 Gr,ALPURA,BEBIBLE,Cremería y Salchichonería,PZA,12.7,11.38,,273.0,24,50.8,kg,151,True
6622167,7501032398675,Yoghurt Danone Bebible Fresa 220g 6 Pack,DANONE,BEBIBLE,Cremería y Salchichonería,PZA,55.2,,,,,250.91,kg,3,True
0191079,7501040076015,Yoghurt Disfruta bebible chocogalletas sabor fresa y avena 307g,YOPLAIT,BEBIBLE,Cremería y Salchichonería,PZA,19.5,18.5,,277.5,15,63.52,kg,181,True
0191078,7501040076022,Yoghurt Disfruta sabor Chocogalleta platano Yoplait 307g,YOPLAIT,BEBIBLE,Cremería y Salchichonería,PZA,19.5,18.5,,277.5,15,63.52,kg,155,True
6622142,7501032398484,Yoghurt Para Beber Danone Durazno de 220 gr,DANONE,BEBIBLE,Cremería y Salchichonería,PZA,13.2,11.6,,92.8,8,60.0,kg,72,True
